"#ID","Service Name","State","Service Description","Price Type","Billing Mode","Price","Tax Rate","Xero Account Name","Quickbooks Inventory Item","Unit Name","Min Price","Max Price","Service Terms","Created","Updated"
"3165739","Accounting | Cash Flow Mgmt (Accts Payable)","active","<h2>Service Overview</h2><p>Streamline your financial operations with comprehensive accounts payable management, ensuring accurate invoice processing and vendor payment efficiency.</p><h2>Key Deliverables</h2><ul><li>Verify and code vendor invoices</li><li>Process payments timely</li><li>Maintain organized vendor records</li><li>Reconcile accounts payable ledgers</li></ul><h2>Scope of Work</h2><ul><li>Process vendor invoices within 2-3 business days</li><li>Conduct monthly accounts payable reconciliation</li><li>Prevent duplicate payments</li><li>Provide monthly payment status reporting</li><li>Ensure IRS and accounting compliance</li></ul><h2>Expected Outcomes</h2><ul><li>Optimize cash flow management</li><li>Minimize late payment risks</li><li>Improve vendor relationships</li><li>Maintain accurate financial records</li><li>Enhance financial processing efficiency</li></ul>","fixed","automatic","1000.0","Exempt","","ACCT_FP&A_Cash Flow Management","","","","","August 6, 2025 11:44 am","December 31, 2025 07:27 am"
"3170909","Tax | Planning & Advisory","active","<h2>Strategic Tax Optimization</h2><p>Our tax planning service helps businesses and individuals minimize tax liabilities and ensure regulatory compliance. We provide:</p><h3>Key Deliverables</h3><ul><li>Comprehensive tax situation analysis</li><li>Customized tax strategy development</li><li>Identification of tax savings opportunities</li><li>Strategic tax-efficient recommendations</li></ul><h3>Scope of Work</h3><ul><li>Proactive year-round tax planning</li><li>Tax projection and scenario analysis</li><li>Business decision tax implications guidance</li><li>IRS audit and correspondence support</li></ul><h3>Benefits</h3><ul><li>Maximize tax efficiency</li><li>Reduce compliance risks</li><li>Provide strategic financial insights</li><li>Align with current tax regulations</li></ul><p>Transform tax planning into a strategic financial management tool supporting your long-term objectives.</p>","fixed","automatic","250.0","Exempt","","TAX_Advisory_Tax Planning","","","","","August 11, 2025 11:54 am","November 11, 2025 05:31 pm"
"3170975","Tax | Bi-Annual Tax Plan","active","<h2>Strategic Tax Planning and Optimization</h2><p>Our comprehensive bi-annual tax planning service is designed to proactively manage your tax liability and maximize your financial efficiency. Through a detailed analysis of your business's financial landscape, we will:</p><h3>Key Deliverables</h3><ul><li>Conduct an in-depth review of your current tax strategy</li><li>Identify potential tax savings opportunities and strategic deductions</li><li>Develop a customized tax mitigation plan tailored to your unique business structure</li><li>Provide mid-year and year-end tax projection assessments</li></ul><h3>Scope of Work</h3><ul><li>Comprehensive financial document review</li><li>Tax strategy consultation</li><li>Recommendations for legal tax optimization</li><li>Preparation of preliminary tax planning documentation</li><li>Two strategic planning sessions (mid-year and year-end)</li></ul><h3>Expected Outcomes</h3><ul><li>Reduced tax liability</li><li>Enhanced financial predictability</li><li>Improved cash flow management</li><li>Compliance with current IRS regulations</li></ul><p>Note: This service includes professional consultation and strategic guidance but does not include actual tax return preparation.</p>","fixed","manual","1750.0","Exempt","","TAX_Advisory_Tax Planning","","","","","August 11, 2025 01:11 pm","November 11, 2025 04:42 pm"
"3171901","Compliance | Abandoned Property Assistance","active","<h3>Service Overview</h3><p>Comprehensive assistance in identifying, reporting, and resolving unclaimed property to ensure regulatory compliance and minimize financial risks.</p><h3>Key Deliverables</h3><ul><li>Audit financial records for abandoned assets</li><li>Prepare state-specific reporting documentation</li><li>Mitigate compliance penalties</li><li>Guide notification procedures</li></ul><h3>Scope of Work</h3><ul><li>Review 3-5 years of financial records</li><li>Identify and classify abandoned property</li><li>File state reporting forms</li><li>Implement preventative tracking strategies</li></ul><h3>Benefits</h3><ul><li>Reduce compliance risks</li><li>Recover potential dormant assets</li><li>Streamline reporting processes</li><li>Ensure legal adherence</li></ul><p>Professional support for unclaimed property management across all state jurisdictions.</p>","fixed","automatic","1500.0","Exempt","","ADVS_Compliance_Compliance Filings","","","","","August 11, 2025 08:27 pm","November 11, 2025 04:33 pm"
"3171920","Tax | IRS Support","active","<h2>IRS Tax Resolution Support</h2><p>Our enrolled agents provide comprehensive assistance to resolve complex IRS tax challenges, focusing on:</p><h3>Key Outcomes</h3><ul><li>Professional IRS communication and representation</li><li>Strategic resolution of tax disputes and collections</li><li>Penalty and interest mitigation</li><li>Customized tax resolution strategies</li></ul><h3>Scope of Work</h3><ul><li>Analyze tax records and IRS correspondence</li><li>Negotiate payment plans and settlements</li><li>Prepare and submit required documentation</li><li>Provide compliance and future tax planning guidance</li></ul><p>We aim to reduce tax-related stress and achieve favorable IRS resolutions efficiently and confidentially.</p>","fixed","automatic","350.0","Exempt","","TAX_Advisory_IRS Representation","","","","","August 11, 2025 08:46 pm","November 11, 2025 05:09 pm"
"3175971","ACCT | CPA Verification Letter (Expedited)","active","<h3>Service Outcome</h3><p>Obtain a rapid, official verification of your CPA credentials for professional licensing or employment requirements.</p><h3>Scope</h3><ul> <li>Prepare comprehensive CPA license verification letter</li> <li>Confirm active professional standing</li> <li>Document key license details:<ul> <li>License number</li> <li>Issue and expiration dates</li> <li>Professional certifications</li> </ul> </li> </ul><h3>Deliverables</h3><ul> <li>Officially signed verification letter</li> <li>Digital and/or physical copy</li> <li>1-3 business day turnaround</li> </ul><h3>Key Benefits</h3><ul> <li>Fast processing for time-sensitive needs</li> <li>Authoritative documentation accepted by licensing boards and employers</li> <li>Ensures credential verification compliance</li> </ul><p>Note: Letter reflects current license status only</p>","fixed","automatic","1750.0","Exempt","","ACCT_Audit_Loan Verification","","","","","August 13, 2025 05:38 pm","January 16, 2026 01:14 pm"
"3189813","Suffolk Grant | Donation of Services & Time","active","<h3>Service Overview</h3><p>Provide pro bono professional accounting services.</p><h3>&nbsp;</h3>","fixed","automatic","500.0","Exempt","","In-Kind Donation Services","","","","","August 22, 2025 03:06 pm","November 11, 2025 05:28 pm"
"3194739","Accounting | Quickbooks Subscription Fee (Monthly)","active","<h3>QuickBooks Subscription Management</h3><p><strong>Service Overview:</strong> – Professional monthly management of QuickBooks online subscription – Ensures continuous software access and compliance – Handles subscription tracking and renewal</p><p><strong>Key Benefits:</strong> – Eliminates administrative software subscription tasks – Maintains uninterrupted accounting software access – Provides proactive subscription monitoring</p><p><strong>What's Included:</strong> – Monthly subscription processing – Subscription status verification – Notification of updates or changes</p><p><strong>Deliverables:</strong> – Monthly subscription confirmation – Detailed subscription invoice – Immediate notification of required actions</p><p>Note: Features based on selected subscription tier.</p>","price range","manual","","Exempt","","ACCT_Monthly Subscription Fee","","10.0","192.5","","August 26, 2025 04:09 pm","November 12, 2025 10:02 am"
"3260392","Tax | Rush Prep Fee","active","<h3>Expedited Tax Preparation Service</h3><p><strong>Scope:</strong></p><ul><li>Urgent tax return processing for time-sensitive filing needs</li><li>Prioritized document review and compilation</li><li>Immediate filing support to meet critical deadlines</li></ul><p><strong>Benefits:</strong></p><ul><li>Prevents late filing penalties</li><li>Ensures accurate and comprehensive tax documentation</li><li>Flexible turnaround times</li></ul><p><strong>Limitations:</strong></p><ul><li>Higher fees for rush processing</li><li>Requires immediate client document submission</li></ul><p><strong>Deliverables:</strong></p><ul><li>Completed and filed tax return</li><li>Tax preparation summary</li><li>Tax optimization consultation</li></ul><p>Rush service maintains full accuracy and thoroughness.</p>","fixed","automatic","199.0","Exempt","","Tax_Prep_1040_Individual","","","","","October 14, 2025 01:47 pm","November 11, 2025 05:21 pm"
"3277322","Reimbursement | Entity Formation - State Filing Fees","active","<p>State Filing Fees associated with submitting LLC Formation Documents. Vary by State.&nbsp;</p>","fixed","automatic","50.0","Exempt","","ADVS_Compliance_Biz Registration Fees","","","","","October 27, 2025 02:04 pm","November 11, 2025 05:01 pm"
"3278569","Tax | Complimentary Tax Return Review","active","<p>Before your return is filed, you have the option to review the completed tax return with your tax team. During this complimentary meeting, we'll walk through the key details, answer any questions, and confirm that all information is accurate and complete. We'll also discuss any planning opportunities or adjustments that could benefit you before submission. This ensures you fully understand your return and feel confident moving forward with filing.</p>","included","manual","","Exempt","","Tax_Prep_1040_Individual","","","","","October 28, 2025 09:21 am","November 11, 2025 04:51 pm"
"3278570","Tax | Safe Harbor Estimates","active","<p>This service ensures your quarterly estimated tax payments meet IRS and state Safe Harbor requirements, helping you avoid underpayment penalties. You’ll receive accurate calculations and quarterly reminders to make your payments on time.</p>","fixed","automatic","250.0","Exempt","","TAX_Advisory_Tax Planning","","","","","October 28, 2025 09:23 am","November 12, 2025 12:15 pm"
